2017-05-16 14:51:19.779 | AppFinishLaunching
2017-05-17 13:26:24.117 | GET | https://api.gannett-cdn.com/mobile/v4/breakingnews/1/mobile?consumer=ios_iphone&api_key=99saas9t656jt89x3dae4n2d
2017-05-17 13:26:24.118 | GET | https://api.gannett-cdn.com/mobile/v4/breakingnews/1/mobile?consumer=ios_iphone&api_key=99saas9t656jt89x3dae4n2d
2017-05-17 13:26:25.058 | GET | https://www.gannett-cdn.com/-mm-/2a689ea37aa83d1b890bf272aa4e9b746c23c53e/c=7-0-1807-1800&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306043691574839-DINOSAUR-FMGVNO07-001.JPG
2017-05-17 13:26:25.058 | GET | https://www.gannett-cdn.com/-mm-/2a689ea37aa83d1b890bf272aa4e9b746c23c53e/c=7-0-1807-1800&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306043691574839-DINOSAUR-FMGVNO07-001.JPG
2017-05-17 13:26:25.108 | GET | https://www.gannett-cdn.com/-mm-/d4e19f00989bea2a47fe1e1433f5406cfd16c631/c=1467-0-4000-2533&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306230860250219-AFP-AFP-OI2XD-90962196.JPG
2017-05-17 13:26:25.109 | GET | https://www.gannett-cdn.com/-mm-/d4e19f00989bea2a47fe1e1433f5406cfd16c631/c=1467-0-4000-2533&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306230860250219-AFP-AFP-OI2XD-90962196.JPG
2017-05-17 13:26:25.196 | GET | https://www.gannett-cdn.com/-mm-/0c7e62aa5328e45312a68a3937534f0e39bb3f23/c=876-0-4359-3483&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306175186412461-AFP-AFP-OI2MA-90962046.JPG
2017-05-17 13:26:25.196 | GET | https://www.gannett-cdn.com/-mm-/0c7e62aa5328e45312a68a3937534f0e39bb3f23/c=876-0-4359-3483&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306175186412461-AFP-AFP-OI2MA-90962046.JPG
2017-05-17 13:26:25.318 | GET | https://www.gannett-cdn.com/-mm-/b7d3286543c9956e918cdd8bed7c7540866f4a5f/c=428-0-3171-2743&r=200x200/local/-/media/2017/05/16/USATODAY/USATODAY/636305319361345776-XXX-starbucks-in-ferguson001.jpg
2017-05-17 13:26:25.319 | GET | https://www.gannett-cdn.com/-mm-/b7d3286543c9956e918cdd8bed7c7540866f4a5f/c=428-0-3171-2743&r=200x200/local/-/media/2017/05/16/USATODAY/USATODAY/636305319361345776-XXX-starbucks-in-ferguson001.jpg
2017-05-17 13:26:25.435 | GET | https://www.gannett-cdn.com/-mm-/f9f65dc23adebee7db1aba8a2220a368900e90e8/c=1562-0-4650-3088&r=200x200/local/-/media/2017/05/16/USATODAY/USATODAY/636305275159807995-AP-California-Gasoline-Prices.jpg
2017-05-17 13:26:25.435 | GET | https://www.gannett-cdn.com/-mm-/f9f65dc23adebee7db1aba8a2220a368900e90e8/c=1562-0-4650-3088&r=200x200/local/-/media/2017/05/16/USATODAY/USATODAY/636305275159807995-AP-California-Gasoline-Prices.jpg
2017-05-17 13:26:25.585 | GET | https://www.gannett-cdn.com/-mm-/9d86fdecfb47696b6ca3417ca98ec20b2f288d7c/c=819-0-3605-2786&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306201161541902-AP-Sanctuary-Cities.jpg
2017-05-17 13:26:25.586 | GET | https://www.gannett-cdn.com/-mm-/9d86fdecfb47696b6ca3417ca98ec20b2f288d7c/c=819-0-3605-2786&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306201161541902-AP-Sanctuary-Cities.jpg
2017-05-17 13:26:25.864 | GET | https://www.gannett-cdn.com/-mm-/470772de11a619f91624cd521c731b32ec8583ec/c=996-0-2995-1999&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306201899469708-GTY-684175188.jpg
2017-05-17 13:26:25.865 | GET | https://www.gannett-cdn.com/-mm-/470772de11a619f91624cd521c731b32ec8583ec/c=996-0-2995-1999&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306201899469708-GTY-684175188.jpg
2017-05-17 13:26:26.375 | GET | https://www.gannett-cdn.com/-mm-/eb46bc4b2753917214dc05edb3d3caffba41f40a/c=376-0-2376-2000&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306138389953876-GTY-644320154.jpg
2017-05-17 13:26:26.376 | GET | https://www.gannett-cdn.com/-mm-/eb46bc4b2753917214dc05edb3d3caffba41f40a/c=376-0-2376-2000&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306138389953876-GTY-644320154.jpg
2017-05-17 13:26:26.522 | GET | https://www.gannett-cdn.com/-mm-/65138574e0e77a6fff6ee89cf247542d3e1f3fe8/c=317-0-3773-3456&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306182055206502-AP-Morocco-US-Europe-Laptops.jpg
2017-05-17 13:26:26.522 | GET | https://pubads.g.doubleclick.net/gampad/ads?force_https=1&request_id=45&u_sso=p&ios_base_sdk=10.3&u_mwsso=any&u_so=p&js=afma-sdk-i-v7.16.0&ios_app_volume=1&is_other_audio_playing=0&ios_output_volume=0&d_imp_hdr=1&eid=318477470%2C318477338&request_origin=pub&ms=UcKMrTaXRAjoBf2ZePGmkc127YYVU56IDTwr2qXUyvdJKi8Y89Kfl4ALUyEfWBPQLceXcB149ZzXwKCKAAnniuyYNm7XKPJiJJa1St9Dv3SAO8KMhoTNxyFKA-3eE09rxGNe281vYEdbEsi2SQ0TYSbNIRRuejnA6zFknfAQ7a336Ff6RPdi6qeLNqMXheOJBQTXMCih1weVKyd31XkfCrTo4WzvTe7GL-V5LGSrgFAwtvKld4DJFLwHQ3BQknOv0KgPxq4E67tFbElzFldOgb6JzH_7eFi0qgQcHTRB-4YIX8dyNz8CbSMPWiwH2So3R7jzFCANyHOzMKlwVIMJQQ&hl=en&u_sd=2&ios_key_window_w=320&cellular_country_code=311&u_w=320&sz=300x250&ios_radio=CTRadioAccessTechnologyLTE&u_h=568&submodel=iPhone7%2C2&ios_key_window_h=568&cap_bs=1&net=wi&ios_app_muted=0&should_silence_audio=0&cellular_network_code=480&format=300x250_as&forceHttps=true&_package_name=com.usatoday.EnterpriseiPhone20&u_audio=3&an=4.14.0.87.iphone.com.usatoday.EnterpriseiPhone20&swipeable=1&adk=3035215201&crqc=1&currts=107052&basets=1&oar=0&bas_on=0&bas_off=0&preqs_in_session=22&seq_num=23&pimp=18&output=html&region=mobile_app&u_tz=-240&content_url=https%3A%2F%2Fwww.usatoday.com%2Fnews%2F&url=4.14.0.87.iphone.com.usatoday.EnterpriseiPhone20.adsenseformobileapps.com&gdfp_req=1&markup=html&m_ast=afmajs&impl=ifr&iu=%2F7103%2Fusatoday_mobile%2FiPhone_app-section_front_bottom%2Fnews%2Fmain&correlator=4100391941983050&_hl=en-us&gsb=wi&caps=interactiveVideo_inlineVideo_mraid1_mraid2_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_ct_dinmo_gcache&swdr=false&blockAutoClicks=true&cust_params=idFlag%3Dfalse%26cacheid%3DD1XPwG%26longitude%3D-77.21811%26adCount%3D1%26aam%3Dtestios%2Cios%2C520%2C506%2C507%2C508%2C510%2C300%26ver%3D4.14.0.87%26clientId%3Dfe81c628-dbdd-480c-b36a-918a5ae60d2c%26latitude%3D38.93275&_efs=false&includeDoritos=true&uulel=48&content_infol=76&blob=ABPQqLGt--9fCjFc1gG6t8dwLPhferpD6H34381OZy9El0HYUhcsGGIqhRFV0K72akwbjpe1pAVqdRnxVWOQ8-Zb-CMh23M0Hdeair9hsstaz0Qaq6bgTjL0WlUFjIOgQWG9cnOae2BFcX05c8ClxYTC-kKJEHeL6ndexptToaVjtyOVkwDeFlO-jtttTE6KRWv5Gn4rehR0f9AgBo5G9u7IQX_m33jifBY2AcaVi3jGgXnqpafY7yFYaVZirvDF80jRug9Qi8szJhMp0V3AVCHzXC7Te6sbLv1MVb7f9AM0g5HBHXzp13i6DKvQ4xfVAkhcZnzOgAvZGaqGFgfESqh3mO41gLw9oy6oXLvZl1tS7VHkNk8ZnuiiDXbpsvWpH5RhgX-7lUrJlqThHWuOrJO9BknEtPRTBoO7Pm-YLwp9_O8SvnHo82ImNMjraA&et=47&tcar=50&jsv=4-production-20170510_RC00&urll=2431#caps=interactiveVideo_inlineVideo_mraid1_mraid2_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_ct_dinmo_gcache&eid=318477470%252C318477338&format=300x250_as&js=afma-sdk-i-v7.16.0&seq_num=23
2017-05-17 13:26:26.523 | GET | https://www.gannett-cdn.com/-mm-/65138574e0e77a6fff6ee89cf247542d3e1f3fe8/c=317-0-3773-3456&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306182055206502-AP-Morocco-US-Europe-Laptops.jpg
2017-05-17 13:26:26.609 | GET | https://www.gannett-cdn.com/-mm-/c1c6863e1075d08a10f509d8c4cc58e7393ec25e/c=733-0-2966-2233&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306163815738685-XXX-JG-42345-DNC-9-3-2012---12042--51292231.JPG
2017-05-17 13:26:26.609 | GET | https://www.gannett-cdn.com/-mm-/c1c6863e1075d08a10f509d8c4cc58e7393ec25e/c=733-0-2966-2233&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306163815738685-XXX-JG-42345-DNC-9-3-2012---12042--51292231.JPG
2017-05-17 13:26:26.789 | GET | https://api.gannett-cdn.com/internal/weather/V5/accuweather/38.932768,-77.218108?format=json&api_key=7zh2888dfxtnttmpkq8wmj78
2017-05-17 13:26:26.789 | GET | https://api.gannett-cdn.com/internal/weather/V5/accuweather/38.932768,-77.218108?format=json&api_key=7zh2888dfxtnttmpkq8wmj78
2017-05-17 13:26:27.125 | GET | https://www.gannett-cdn.com/-mm-/269412e2c099e9ed3a1bef00c03ebdc8052ef8af/c=0-343-1222-1565&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306129404140275-TEXTING-1-1-50BM1TNQ.JPG
2017-05-17 13:26:27.126 | GET | https://www.gannett-cdn.com/-mm-/269412e2c099e9ed3a1bef00c03ebdc8052ef8af/c=0-343-1222-1565&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306129404140275-TEXTING-1-1-50BM1TNQ.JPG
2017-05-17 13:26:27.319 | GET | https://api.gannett-cdn.com/internal/weather/V5/accuweather/data/location/2111544?format=json&api_key=7zh2888dfxtnttmpkq8wmj78
2017-05-17 13:26:27.321 | GET | https://api.gannett-cdn.com/internal/weather/V5/accuweather/data/location/2111544?format=json&api_key=7zh2888dfxtnttmpkq8wmj78
2017-05-17 13:26:27.365 | GET | https://www.gannett-cdn.com/-mm-/891ed1323e7f3a5790980c8956371743bfd259d9/c=935-0-3935-3000&r=200x200/local/-/media/2017/05/10/USATODAY/USATODAY/636300234317560799-PennCenter-BrickChurch-CrBillFitzpatrick-mr.jpg
2017-05-17 13:26:27.365 | GET | https://www.gannett-cdn.com/-mm-/891ed1323e7f3a5790980c8956371743bfd259d9/c=935-0-3935-3000&r=200x200/local/-/media/2017/05/10/USATODAY/USATODAY/636300234317560799-PennCenter-BrickChurch-CrBillFitzpatrick-mr.jpg
2017-05-17 13:26:27.481 | GET | https://www.gannett-cdn.com/-mm-/66e2cd7b1b01e1a62ba113174ec85102f67f8255/c=158-0-958-800&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306170118997266-051717bradley-foundation.jpg
2017-05-17 13:26:27.482 | GET | https://www.gannett-cdn.com/-mm-/66e2cd7b1b01e1a62ba113174ec85102f67f8255/c=158-0-958-800&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306170118997266-051717bradley-foundation.jpg
2017-05-17 13:26:27.643 | GET | https://www.gannett-cdn.com/-mm-/3b7e3a52458a31792b574612bf896bcfa34177e4/c=248-0-1752-1504&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306015101662750-AP-CHELSEA-MANNING-90945576.JPG
2017-05-17 13:26:27.644 | GET | https://www.gannett-cdn.com/-mm-/3b7e3a52458a31792b574612bf896bcfa34177e4/c=248-0-1752-1504&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306015101662750-AP-CHELSEA-MANNING-90945576.JPG
2017-05-17 13:26:27.935 | GET | https://www.gannett-cdn.com/-mm-/9a4df717974bc28de05a48f36b2eaf7933a7719b/c=637-0-2003-1366&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306165236114688-john-kasich-051717.jpg
2017-05-17 13:26:27.936 | GET | https://www.gannett-cdn.com/-mm-/9a4df717974bc28de05a48f36b2eaf7933a7719b/c=637-0-2003-1366&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306165236114688-john-kasich-051717.jpg
2017-05-17 13:26:28.410 | GET | https://www.gannett-cdn.com/-mm-/d186d4f4b8ecee4188549b4856c5be7543cebed7/c=266-0-1334-1068&r=200x200/local/-/media/2017/05/16/USATODAY/USATODAY/636305363485241019-wedding2.jpeg
2017-05-17 13:26:28.411 | GET | https://www.gannett-cdn.com/-mm-/d186d4f4b8ecee4188549b4856c5be7543cebed7/c=266-0-1334-1068&r=200x200/local/-/media/2017/05/16/USATODAY/USATODAY/636305363485241019-wedding2.jpeg
2017-05-17 13:26:38.313 | GET | https://www.gannett-cdn.com/-mm-/260db7d738478639cc0b47f52a8ab87eb4c72f6c/c=0-0-401-401&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306158937556145-636247672506683608-Millard-Bates-SJ-Jan.-7-1976-Posterior.jpg
2017-05-17 13:26:38.314 | GET | https://www.gannett-cdn.com/-mm-/260db7d738478639cc0b47f52a8ab87eb4c72f6c/c=0-0-401-401&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306158937556145-636247672506683608-Millard-Bates-SJ-Jan.-7-1976-Posterior.jpg
2017-05-17 13:26:38.850 | GET | https://pubads.g.doubleclick.net/gampad/ads?force_https=1&request_id=47&u_sso=p&ios_base_sdk=10.3&u_mwsso=any&u_so=p&js=afma-sdk-i-v7.16.0&ios_app_volume=1&is_other_audio_playing=0&ios_output_volume=0&d_imp_hdr=1&eid=318477470%2C318477338&request_origin=pub&ms=sUQures3lYQ3MziqUCk-zdoxVEBWA3y6UGsBijwomluWsSgO9m_UnGpKW0_o2qYFqvTGO6ejfO6VQvNPmy6CszAZNpwWXNT1Vjp3r5AxvrRfzeTg4z3VmIKamHkI7ml-7oL6QBLxvG20IJ25-0xQ_gBO5qBszJDHa28ECqpw4myAkewjczgL-k4SUM7044bOHQBPpx8GTXL7NdeFF7wEGSANBHptTv0LVlDbB6RVsIeektLzY8slUWQgcLwVxeLd8EomMNni-aDsISx6mUPkgOUUD2LZBTao25F_IsjcU79plGFV8eJTj29J40NsSJ5TTdUUDf5126uSyLFia8XZPA&hl=en&u_sd=2&ios_key_window_w=320&cellular_country_code=311&u_w=320&sz=300x250&ios_radio=CTRadioAccessTechnologyLTE&u_h=568&submodel=iPhone7%2C2&ios_key_window_h=568&cap_bs=1&net=wi&ios_app_muted=0&should_silence_audio=0&cellular_network_code=480&format=300x250_as&forceHttps=true&_package_name=com.usatoday.EnterpriseiPhone20&u_audio=3&an=4.14.0.87.iphone.com.usatoday.EnterpriseiPhone20&swipeable=1&adk=3035215201&crqc=1&currts=119395&basets=1&oar=0&bas_on=0&bas_off=0&preqs_in_session=23&seq_num=24&pimp=19&treq=107052&tfetch=107147&tresponse=107203&tload=107321&dload=269&timp=0&ismediation=false&output=html&region=mobile_app&u_tz=-240&content_url=https%3A%2F%2Fwww.usatoday.com%2Fnews%2F&url=4.14.0.87.iphone.com.usatoday.EnterpriseiPhone20.adsenseformobileapps.com&gdfp_req=1&markup=html&m_ast=afmajs&impl=ifr&iu=%2F7103%2Fusatoday_mobile%2FiPhone_app-section_front_bottom%2Fnews%2Fmain&correlator=1108294348775575&_hl=en-us&gsb=wi&caps=interactiveVideo_inlineVideo_mraid1_mraid2_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_ct_dinmo_gcache&swdr=false&blockAutoClicks=true&cust_params=idFlag%3Dfalse%26cacheid%3DD1XPwG%26longitude%3D-77.21811%26adCount%3D2%26aam%3Dtestios%2Cios%2C520%2C506%2C507%2C508%2C510%2C300%26ver%3D4.14.0.87%26clientId%3Dfe81c628-dbdd-480c-b36a-918a5ae60d2c%26latitude%3D38.93275&_efs=false&includeDoritos=true&uulel=48&content_infol=76&blob=ABPQqLG9iw1d8GNrtFB3MhgtdWzKq5n542wJGKDMuOkOelyaXqemhQwHgESrGiDgYdZ0pbhdGJoKmRe_VmdQkTkauZJMZLG7d1FhzaszY2VFIRr6daxILx9NucHZQENuI9Q7lIdzRig8x6bDjPNY-_aSR6Zw1mleNcNX07OVnFrbzzu3UQB5e0l6lhykbob-NSGaufv8HxLmnGBngtVZ-XpKmzvEOySnsU9YbOO_oVL4X0T1d_h6IFAcOT0kZ63mVR2-UCZR5sMTNBJtU9qls8B_T1XWWc26-qf5OqXOx5QqJY-wTpAoUfl1lpZy4H5fGdee4QzR1N39Tl9Q1fBh2KymbZWpXiWjvQqjYE6CYiO9fz9yqlZ8-vQHZ5HMIPkNfk_OMr7YFNklagJRS5RDl3HKaalme13o011Pbd5ltqXgXkIdeNbH69JeVhXbjg&et=45&tcar=49&jsv=4-production-20170510_RC00&urll=2522#caps=interactiveVideo_inlineVideo_mraid1_mraid2_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_ct_dinmo_gcache&eid=318477470%252C318477338&format=300x250_as&js=afma-sdk-i-v7.16.0&seq_num=24
